Id,SalesPrice
2736,133173.42465841977
2737,108818.06972959521
2738,125656.46203851816
2739,150237.80248993274
2740,134310.33178546143
2741,152513.1674140722
2742,165909.98190799015
2743,163394.8342076098
2744,160621.88319977166
2745,147109.4800081781
2746,129841.82177935605
2747,152909.61742368795
2748,113418.61196296816
2749,136755.39004455876
2750,108646.21975772435
2751,130037.4656835375
2752,203428.24359534783
2753,152213.06128654807
2754,219820.88307855933
2755,135112.9708341321
2756,96283.47264737016
2757,79834.84386590245
2758,94035.42040078357
2759,161739.0025984382
2760,142113.6555052723
2761,139231.92606301396
2762,131200.8939784108
2763,170181.25070125374
2764,130098.88192534255
2765,257238.1936590819
2766,111292.12633229999
2767,80333.67104987
2768,129461.19762517733
2769,152192.89061023033
2770,124334.329044541
2771,89694.73400028292
2772,88078.8842865096
2773,183798.05578059205
2774,132554.3901993572
2775,125437.10665062504
2776,141812.22934531808
2777,152286.34138604248
2778,106058.4870226132
2779,126211.51096578
2780,86130.75315245261
2781,84457.77518080408
2782,92983.55958665966
2783,98610.88542038004
2784,123725.79066963823
2785,142946.42360425013
2786,62097.88362388918
2787,121245.36473444183
2788,76217.76698069481
2789,166972.01625592177
2790,87816.38189770683
2791,110902.81405626351
2792,74561.4607052753
2793,142639.9024906775
2794,97934.94483148979
2795,115275.11678958876
2796,101940.6365066045
2797,194051.4104195865
2798,112606.48898067645
2799,108858.255407121
2800,71213.41094496843
2801,96781.54248719555
2802,126673.95482715953
2803,158455.3489070411
2804,117022.33034598804
2805,95152.99268326416
2806,78586.23597816718
2807,169259.19624468646
2808,158150.4840031441
2809,113435.63714261359
2810,118575.04410673786
2811,166158.10164993993
2812,173500.54212552277
2813,159935.37581352165
2814,157524.61336959896
2815,109746.85607913297
2816,209036.1653542377
2817,168031.15951352505
2818,124407.59204664206
2819,195219.75077352507
2820,143146.42578287527
2821,126650.47970683829
2822,166268.87007653582
2823,271385.8723386206
2824,172548.43640999237
2825,157340.29660422032
2826,131984.38371036746
2827,131779.0560788258
2828,233820.74161964984
2829,187630.05185455017
2830,236789.07927570757
2831,185489.04236182696
2832,237216.6752039677
2833,306279.89943078323
2834,228382.80158371208
2835,227591.9362417834
2836,196691.19728236712
2837,149498.09466730405
2838,144313.6886920451
2839,178046.0131963214
2840,199725.6031651454
2841,198058.06338762477
2842,226968.1824544661
2843,149333.0619710697
2844,161451.9473181146
2845,117476.11456274238
2846,204140.58567308352
2847,222217.26360117688
2848,196481.72126485294
2849,198468.2350266827
2850,254742.54522911328
2851,208441.3041171298
2852,220878.46816516682
2853,229152.8516383622
2854,140133.06834363323
2855,198307.52302337965
2856,203954.26365656036
2857,186694.57463198944
2858,208339.462899528
2859,96689.45705623418
2860,140390.02938847823
2861,132275.61751064798
2862,201984.39226889858
2863,133450.1888927956
2864,262642.142989972
2865,141523.90349906767
2866,140132.15956261833
2867,99173.30116339546
2868,96081.49256217384
2869,95378.43653400984
2870,123764.57396921399
2871,87856.6192468289
2872,33523.62507855348
2873,95371.86930253528
2874,141808.31653814003
2875,97475.86059212394
2876,154969.19497500928
2877,140026.61820076904
2878,149701.25229932176
2879,134118.75440939175
2880,102924.58698657984
2881,132668.2268968986
2882,192884.27643778166
2883,196051.59577021727
2884,197093.61317271515
2885,182100.2594795966
2886,228511.73070775406
2887,94435.79461907278
2888,140851.31305824016
2889,49511.3890934911
2890,77962.56020049818
2891,136614.82626669697
2892,23263.580671275646
2893,64565.031975203805
2894,33908.28669631787
2895,342477.4686968874
2896,291291.84121050953
2897,210372.56035281965
2898,131837.35341329034
2899,211693.7426327451
2900,153952.36018504514
2901,235623.67855138288
2902,180601.64626513104
2903,299615.97756732337
2904,337826.17525696626
2905,65654.0566668465
2906,183729.50233535402
2907,121085.34531754279
2908,117470.75895574965
2909,129984.13237944985
2910,65060.63553919332
2911,77014.03709302677
2912,155755.21333440513
2913,76654.84928731865
2914,67774.2505881353
2915,72121.87795140524
2916,81163.15382370626
2917,170265.02448985618
2918,106679.69165908356
2919,218857.30741081378
